posting_id,skill
JP135734,SQL
JP135734,AWS
JP135734,Databricks
JP135734,Machine Learning
JP135734,LLMs
JP135734,GenAI
JP135734,MLOps
JP127112,SQL
JP127112,Python
JP127112,AWS
JP127112,Airflow
JP127112,GenAI
JP127112,Data Modelling
JP113078,SQL
JP113078,Python
JP113078,Power BI
JP113078,Azure
JP113078,Spark
JP113078,MLOps
JP113078,Git
JP125825,SQL
JP125825,Tableau
JP125825,Machine Learning
JP125825,LLMs
JP125825,RAG
JP125825,Prompt Engineering
JP125825,MLOps
JP125825,ETL
JP134153,SQL
JP134153,Python
JP134153,Excel
JP134153,Power BI
JP134153,Tableau
JP134153,Azure
JP134153,AWS
JP134153,GenAI
JP134153,Git
JP104216,SQL
JP104216,Python
JP104216,R
JP104216,LLMs
JP104216,Data Modelling
JP133809,SQL
JP133809,Python
JP133809,Power BI
JP133809,GenAI
JP133809,ETL
JP100688,Python
JP100688,Excel
JP100688,Machine Learning
JP100688,Statistics
JP109971,SQL
JP123545,SQL
JP123545,Python
JP123545,Excel
JP123545,Spark
JP102971,SQL
JP102971,Python
JP102971,Excel
JP102971,Power BI
JP102971,Machine Learning
JP102971,LLMs
JP102971,GenAI
JP102971,RAG
JP102971,Prompt Engineering
JP102971,MLOps
JP105984,Excel
JP105984,Power BI
JP105984,Azure
JP105984,AWS
JP105984,RAG
JP105984,MLOps
JP105984,Data Modelling
JP105984,ETL
JP104352,Python
JP104352,Excel
JP104352,Tableau
JP104352,Prompt Engineering
JP104018,SQL
JP104018,Python
JP104018,Excel
JP104018,R
JP104018,Azure
JP104018,AWS
JP104018,Airflow
JP104018,Machine Learning
JP104018,LLMs
JP104018,ETL
JP115188,SQL
JP115188,Power BI
JP115188,Azure
JP115188,AWS
JP115188,Databricks
JP115188,dbt
JP115188,Machine Learning
JP115188,Statistics
JP115188,ETL
JP115188,Git
JP108453,Python
JP108453,Power BI
JP108453,Spark
JP108453,Git
JP135532,Python
JP135532,Azure
JP135532,AWS
JP135532,Snowflake
JP135532,Airflow
JP135532,Machine Learning
JP135532,LLMs
JP135532,GenAI
JP135532,RAG
JP135532,MLOps
JP135532,Git
JP122886,SQL
JP122886,Power BI
JP122886,Tableau
JP122886,Machine Learning
JP113857,Python
JP113857,Machine Learning
JP113857,LLMs
JP113857,GenAI
JP113857,RAG
JP113857,Statistics
JP124743,SQL
JP124743,Python
JP124743,Excel
JP124743,Power BI
JP124743,Azure
JP124743,AWS
JP124743,Snowflake
JP124743,dbt
JP124743,Machine Learning
JP124743,MLOps
JP124743,Data Modelling
JP124743,ETL
JP139688,Python
JP139688,Azure
JP139688,dbt
JP139688,Machine Learning
JP139688,LLMs
JP139688,RAG
JP139688,Prompt Engineering
JP139688,MLOps
JP139688,ETL
JP132011,SQL
JP132011,Excel
JP132011,Tableau
JP132011,Azure
JP132011,Databricks
JP132011,Airflow
JP132011,LLMs
JP132011,Statistics
JP129918,SQL
JP129918,Excel
JP129918,Azure
JP129918,ETL
JP102440,SQL
JP102440,Python
JP102440,Excel
JP102440,AWS
JP102440,Spark
JP102440,Data Modelling
JP102440,Git
JP135906,SQL
JP135906,Python
JP135906,Excel
JP135906,Power BI
JP135906,Tableau
JP135906,GenAI
JP135906,ETL
JP105237,SQL
JP105237,Python
JP105237,Snowflake
JP105237,dbt
JP105237,Machine Learning
JP105237,GenAI
JP105237,MLOps
JP103846,SQL
JP103846,Python
JP103846,Power BI
JP103846,Azure
JP103846,Databricks
JP103846,Machine Learning
JP103846,LLMs
JP103846,GenAI
JP103846,MLOps
JP103846,Data Modelling
JP103846,Git
JP117021,SQL
JP117021,Tableau
JP117021,AWS
JP117021,dbt
JP117021,Machine Learning
JP117021,RAG
JP130778,SQL
JP130778,Python
JP130778,Power BI
JP130778,Machine Learning
JP130778,LLMs
JP130778,RAG
JP130778,Prompt Engineering
JP130778,MLOps
JP130778,Data Modelling
JP139335,Tableau
JP139335,Azure
JP139335,AWS
JP139335,Snowflake
JP139335,LLMs
JP139335,GenAI
JP139335,RAG
JP139335,Prompt Engineering
JP139335,Statistics
JP139335,ETL
JP126869,SQL
JP126869,Python
JP126869,Excel
JP126869,Snowflake
JP126869,Machine Learning
JP126869,ETL
JP119183,SQL
JP119183,Python
JP119183,Power BI
JP119183,Databricks
JP119183,dbt
JP114705,Python
JP114705,R
JP114705,Azure
JP114705,Spark
JP114705,ETL
JP114705,Git
JP129421,Excel
JP129421,Power BI
JP129421,Tableau
JP110228,SQL
JP110228,Excel
JP110228,Power BI
JP110228,AWS
JP110228,LLMs
JP110228,Statistics
JP123624,SQL
JP123624,Tableau
JP123624,dbt
JP123624,Machine Learning
JP123624,GenAI
JP123624,Data Modelling
JP123624,ETL
JP131206,Excel
JP131206,Airflow
JP131206,Machine Learning
JP131206,ETL
JP101403,SQL
JP101403,Python
JP101403,Power BI
JP101403,Machine Learning
JP101403,LLMs
JP101403,GenAI
JP101403,MLOps
JP101403,Data Modelling
JP116900,Python
JP116900,Spark
JP116900,Machine Learning
JP116900,LLMs
JP116900,MLOps
JP116900,Data Modelling
JP116900,ETL
JP126345,SQL
JP126345,Tableau
JP126345,Azure
JP126345,Snowflake
JP126345,Databricks
JP126345,ETL
JP104141,SQL
JP104141,Python
JP104141,Excel
JP104141,Snowflake
JP104141,Airflow
JP104141,Machine Learning
JP104141,LLMs
JP104141,GenAI
JP104141,Prompt Engineering
JP104141,MLOps
JP127052,Python
JP127052,Power BI
JP127052,AWS
JP127052,Spark
JP127052,GenAI
JP127052,ETL
JP138948,SQL
JP138948,Python
JP138948,Power BI
JP138948,AWS
JP138948,ETL
JP138948,Git
JP135304,SQL
JP135304,Python
JP135304,Excel
JP135304,Snowflake
JP135280,SQL
JP135280,Python
JP135280,Power BI
JP135280,Tableau
JP135280,AWS
JP135280,GenAI
JP135280,RAG
JP135280,Statistics
JP135280,ETL
JP131117,SQL
JP131117,Excel
JP131117,Power BI
JP131117,Tableau
JP131117,Azure
JP131117,Machine Learning
JP102901,Python
JP102901,R
JP102901,Snowflake
JP102901,Machine Learning
JP102901,LLMs
JP102901,Statistics
JP102901,A/B Testing
JP109256,SQL
JP109256,Tableau
JP109256,MLOps
JP109256,Git
JP117346,SQL
JP117346,Azure
JP117346,MLOps
JP136680,SQL
JP136680,Excel
JP136680,Tableau
JP136680,Snowflake
JP136680,ETL
JP126146,SQL
JP126146,Python
JP126146,Power BI
JP126146,Azure
JP126146,AWS
JP126146,Snowflake
JP126146,ETL
JP138850,SQL
JP138850,Power BI
JP138850,Azure
JP138850,Statistics
JP138850,A/B Testing
JP109172,SQL
JP109172,Excel
JP109172,Power BI
JP109172,Azure
JP109172,RAG
JP109172,Statistics
JP109172,A/B Testing
JP109172,ETL
JP109172,Git
JP119958,Excel
JP119958,AWS
JP119958,Databricks
JP119958,dbt
JP119958,Airflow
JP119958,Machine Learning
JP119958,LLMs
JP119958,MLOps
JP119958,Statistics
JP119958,Git
JP102441,SQL
JP102441,Excel
JP102441,Tableau
JP102441,R
JP102441,AWS
JP102441,Snowflake
JP102441,Databricks
JP102441,Statistics
JP128477,SQL
JP128477,Python
JP128477,Excel
JP128477,Power BI
JP128477,Snowflake
JP128477,Statistics
JP101572,Python
JP101572,Spark
JP101572,Airflow
JP101572,Data Modelling
JP124273,SQL
JP134582,SQL
JP134582,Python
JP134582,Excel
JP134582,Power BI
JP134582,Spark
JP133576,SQL
JP133576,Python
JP133576,Azure
JP133576,Airflow
JP133576,ETL
JP133576,Git
JP131162,SQL
JP131162,Python
JP131162,Azure
JP131162,Airflow
JP131162,ETL
JP129232,SQL
JP129232,Power BI
JP129232,Tableau
JP129232,Azure
JP129232,AWS
JP129232,Snowflake
JP129232,Spark
JP129232,dbt
JP129232,GenAI
JP129232,RAG
JP129232,A/B Testing
JP129232,ETL
JP102680,SQL
JP102680,Excel
JP102680,Power BI
JP102680,LLMs
JP136180,SQL
JP136180,Python
JP136180,Tableau
JP136180,AWS
JP136180,Machine Learning
JP117190,SQL
JP117190,Python
JP117190,Excel
JP124360,SQL
JP124360,Python
JP124360,Excel
JP124360,Spark
JP124360,Statistics
JP124360,Data Modelling
JP124360,ETL
JP121722,SQL
JP121722,Excel
JP133523,SQL
JP133523,Excel
JP133523,Tableau
JP133523,Snowflake
JP133523,GenAI
JP133523,Data Modelling
JP104599,SQL
JP104599,Python
JP104599,Excel
JP104599,Power BI
JP104599,AWS
JP104599,Databricks
JP104599,ETL
JP128995,Excel
JP128995,Snowflake
JP128995,Databricks
JP128995,Git
JP130536,SQL
JP130536,Python
JP130536,Azure
JP130536,Machine Learning
JP129451,SQL
JP129451,Python
JP129451,Excel
JP129451,Tableau
JP129451,Azure
JP129451,AWS
JP129451,Databricks
JP129451,Git
JP118272,SQL
JP118272,Excel
JP118272,Tableau
JP118272,AWS
JP118272,dbt
JP118272,ETL
JP130739,Python
JP130739,Excel
JP130739,Azure
JP130739,Snowflake
JP130739,Spark
JP130739,Statistics
JP130739,ETL
JP121151,SQL
JP121151,Python
JP121151,Excel
JP121151,Machine Learning
JP137354,SQL
JP137354,Excel
JP137354,Databricks
JP127341,SQL
JP127341,Python
JP127341,Excel
JP127341,Power BI
JP127341,Azure
JP127341,Airflow
JP127341,Prompt Engineering
JP127341,MLOps
JP100565,SQL
JP100565,Databricks
JP100565,dbt
JP100565,Machine Learning
JP100565,LLMs
JP100565,GenAI
JP100565,ETL
JP100565,Git
JP103646,SQL
JP103646,Python
JP103646,Power BI
JP103646,R
JP103646,Snowflake
JP103646,Machine Learning
JP103646,LLMs
JP103646,GenAI
JP130132,SQL
JP130132,Python
JP130132,Excel
JP130132,Power BI
JP130132,Spark
JP101440,Python
JP101440,Azure
JP101440,Snowflake
JP131448,SQL
JP131448,Python
JP131448,Power BI
JP109695,SQL
JP109695,Python
JP109695,Power BI
JP109695,Tableau
JP109695,AWS
JP109695,Spark
JP109695,ETL
JP133133,SQL
JP133133,Python
JP133133,Power BI
JP133133,GenAI
JP133133,Data Modelling
JP107840,SQL
JP107840,Excel
JP107840,AWS
JP104172,SQL
JP104172,Python
JP104172,Tableau
JP104172,AWS
JP104172,Spark
JP104172,dbt
JP120566,SQL
JP120566,Python
JP120566,Excel
JP120566,Power BI
JP110704,SQL
JP110704,Python
JP110704,Power BI
JP110704,Machine Learning
JP110704,MLOps
JP113800,Python
JP113800,Excel
JP113800,Power BI
JP120014,SQL
JP120014,Tableau
JP120014,Azure
JP120014,AWS
JP120014,Airflow
JP138252,SQL
JP138252,Python
JP138252,Excel
JP138252,Databricks
JP125651,SQL
JP125651,Python
JP125651,Power BI
JP125651,Databricks
JP125651,Machine Learning
JP103205,Python
JP103205,Excel
JP103205,AWS
JP103205,Databricks
JP103205,Machine Learning
JP103205,LLMs
JP103205,GenAI
JP103205,MLOps
JP103205,Statistics
JP119339,SQL
JP119339,Python
JP119339,Power BI
JP119339,Azure
JP119339,dbt
JP119339,Machine Learning
JP100875,SQL
JP100875,Excel
JP100875,Tableau
JP100875,ETL
JP134404,SQL
JP134404,AWS
JP134404,Spark
JP134404,A/B Testing
JP134404,Data Modelling
JP104778,SQL
JP104778,Python
JP104778,Excel
JP104778,Power BI
JP104778,Azure
JP104778,Machine Learning
JP104778,LLMs
JP104778,GenAI
JP104778,RAG
JP104778,MLOps
JP124454,SQL
JP124454,Excel
JP124454,Power BI
JP124454,Azure
JP124454,Snowflake
JP124454,Spark
JP124454,Machine Learning
JP124454,LLMs
JP124454,Statistics
JP124454,Data Modelling
JP115760,SQL
JP115760,Python
JP115760,Excel
JP115760,Power BI
JP115760,Git
JP107581,SQL
JP107581,Python
JP107581,Excel
JP107581,Tableau
JP107581,Azure
JP107581,Machine Learning
JP112543,SQL
JP112543,Python
JP112543,Excel
JP112543,Power BI
JP112543,GenAI
JP112543,Data Modelling
JP103796,SQL
JP103796,Excel
JP103796,Tableau
JP103796,R
JP103796,LLMs
JP103796,GenAI
JP103796,RAG
JP103796,MLOps
JP101793,Python
JP101793,Azure
JP101793,Snowflake
JP101793,Machine Learning
JP101793,GenAI
JP101793,MLOps
JP101793,Data Modelling
JP118693,SQL
JP118693,Excel
JP118693,Azure
JP118693,AWS
JP118693,Spark
JP118693,dbt
JP118693,Git
JP127170,SQL
JP127170,Python
JP127170,Azure
JP127170,AWS
JP127170,Databricks
JP127170,Spark
JP127170,Airflow
JP127170,Machine Learning
JP127170,Statistics
JP103055,SQL
JP103055,Python
JP103055,Excel
JP103055,Power BI
JP103055,Azure
JP103055,AWS
JP103055,Databricks
JP103055,Spark
JP103055,Machine Learning
JP103055,LLMs
JP103055,GenAI
JP103055,RAG
JP103055,Prompt Engineering
JP109352,SQL
JP109352,Python
JP109352,Power BI
JP109352,AWS
JP109352,Snowflake
JP109352,Databricks
JP109352,Spark
JP109352,dbt
JP109352,GenAI
JP109352,Data Modelling
JP109352,ETL
JP110904,SQL
JP110904,Excel
JP110904,Snowflake
JP110904,Prompt Engineering
JP106810,SQL
JP106810,Python
JP106810,R
JP106810,Azure
JP106810,AWS
JP106810,Airflow
JP106810,Machine Learning
JP106810,Data Modelling
JP106810,ETL
JP100539,SQL
JP100539,Python
JP100539,Power BI
JP100539,AWS
JP100539,Machine Learning
JP100539,LLMs
JP100539,GenAI
JP100539,RAG
JP100539,MLOps
JP100539,Statistics
JP100539,ETL
JP104012,SQL
JP104012,Python
JP104012,Airflow
JP104104,SQL
JP104104,Excel
JP104104,Power BI
JP104104,dbt
JP104104,Git
JP119373,Python
JP119373,Azure
JP119373,AWS
JP119373,RAG
JP114734,SQL
JP114734,Excel
JP114734,AWS
JP114734,Snowflake
JP114734,dbt
JP114734,Data Modelling
JP139499,Python
JP139499,Power BI
JP139499,Spark
JP139499,Airflow
JP139499,Machine Learning
JP139499,Statistics
JP129677,SQL
JP129677,Python
JP129677,Snowflake
JP129677,Spark
JP129677,dbt
JP129677,Machine Learning
JP129677,Git
JP107073,SQL
JP107073,Python
JP107073,Power BI
JP107073,Git
JP102403,SQL
JP102403,R
JP102403,Snowflake
JP102403,dbt
JP102403,LLMs
JP102403,GenAI
JP102403,MLOps
JP102403,Data Modelling
JP110463,SQL
JP110463,Python
JP110463,Excel
JP110463,R
JP110463,Azure
JP110463,Data Modelling
JP110463,ETL
JP128139,SQL
JP128139,Python
JP128139,Power BI
JP128139,AWS
JP128139,Data Modelling
JP128139,Git
JP134433,SQL
JP134433,Python
JP134433,Snowflake
JP134433,Databricks
JP134433,Spark
JP138786,Python
JP138786,AWS
JP138786,Spark
JP138786,ETL
JP138786,Git
JP126576,SQL
JP126576,Excel
JP126576,Power BI
JP126576,Azure
JP126576,Snowflake
JP126576,Airflow
JP126576,ETL
JP126576,Git
JP128725,SQL
JP128725,Python
JP128725,Airflow
JP128725,Machine Learning
JP128725,LLMs
JP128725,GenAI
JP128725,MLOps
JP128725,Statistics
JP131905,SQL
JP131905,Python
JP131905,Excel
JP131905,Power BI
JP131905,Tableau
JP131905,Azure
JP131905,Spark
JP131905,LLMs
JP120404,Excel
JP120404,ETL
JP137175,Python
JP137175,AWS
JP137175,dbt
JP137175,Data Modelling
JP116227,Python
JP116227,Power BI
JP116227,Azure
JP116227,AWS
JP116227,Snowflake
JP116227,Databricks
JP116227,Statistics
JP116227,ETL
JP138530,SQL
JP138530,Python
JP138530,Excel
JP107762,SQL
JP107762,Python
JP107762,Excel
JP107762,Machine Learning
JP107762,GenAI
JP107762,Statistics
JP106226,SQL
JP106226,Power BI
JP106226,LLMs
JP106226,Statistics
JP129001,Airflow
JP129001,GenAI
JP119217,SQL
JP119217,Python
JP119217,Power BI
JP119217,Azure
JP119217,Databricks
JP119217,Machine Learning
JP119217,LLMs
JP119217,GenAI
JP119217,RAG
JP119217,MLOps
JP119217,Data Modelling
JP119217,Git
JP110887,SQL
JP110887,AWS
JP110887,Databricks
JP110887,LLMs
JP110887,Git
JP130799,Python
JP130799,Power BI
JP130799,AWS
JP130799,Snowflake
JP130799,Spark
JP130799,ETL
JP130799,Git
JP102606,Azure
JP102606,AWS
JP102606,Snowflake
JP102606,Statistics
JP102606,A/B Testing
JP121659,SQL
JP121659,Prompt Engineering
JP100951,Python
JP100951,Machine Learning
JP100951,LLMs
JP100951,GenAI
JP100951,Statistics
JP100951,Data Modelling
JP100951,Git
JP130996,SQL
JP130996,Python
JP130996,Excel
JP130996,Databricks
JP130996,Machine Learning
JP130996,ETL
JP128439,SQL
JP128439,Tableau
JP128439,AWS
JP128439,Machine Learning
JP128439,LLMs
JP128439,GenAI
JP128439,Prompt Engineering
JP128439,Statistics
JP127675,SQL
JP127675,Excel
JP127675,Power BI
JP127675,Snowflake
JP127675,Statistics
JP132360,SQL
JP132360,Python
JP132360,Tableau
JP132360,Machine Learning
JP132360,RAG
JP132360,MLOps
JP132360,Statistics
JP132360,Data Modelling
JP135097,SQL
JP135097,Python
JP135097,Excel
JP135097,Databricks
JP135097,Machine Learning
JP135097,LLMs
JP135097,Statistics
JP122731,Power BI
JP122731,Databricks
JP122731,Machine Learning
JP122731,Data Modelling
JP116796,SQL
JP116796,Power BI
JP116796,dbt
JP116796,Airflow
JP116796,Machine Learning
JP116796,A/B Testing
JP116796,Git
JP121919,SQL
JP121919,Python
JP121919,Excel
JP121919,Azure
JP121919,Data Modelling
JP111274,SQL
JP111274,Python
JP111274,Excel
JP111274,Power BI
JP115657,SQL
JP115657,Python
JP115657,Excel
JP115657,Tableau
JP115657,Machine Learning
JP122342,SQL
JP122342,Python
JP122342,Excel
JP122342,R
JP122342,Databricks
JP122342,Machine Learning
JP122342,RAG
JP122342,MLOps
JP122342,Data Modelling
JP127010,SQL
JP127010,Python
JP127010,R
JP127010,Spark
JP102896,SQL
JP102896,Excel
JP102896,Power BI
JP102896,Tableau
JP102896,AWS
JP102896,Databricks
JP102896,dbt
JP102896,Airflow
JP102896,Machine Learning
JP130207,Python
JP130207,Excel
JP130207,Power BI
JP130207,Azure
JP130207,Machine Learning
JP130207,GenAI
JP130207,RAG
JP130207,MLOps
JP131548,SQL
JP131548,Excel
JP131548,R
JP131548,Azure
JP131548,Spark
JP131548,Airflow
JP131548,ETL
JP119118,SQL
JP119118,Power BI
JP119118,Azure
JP119118,Snowflake
JP119118,dbt
JP133079,Python
JP133079,Excel
JP133079,Power BI
JP133079,R
JP133079,ETL
JP130035,SQL
JP130035,Python
JP130035,Excel
JP130035,Power BI
JP130035,Databricks
JP130035,Airflow
JP130035,GenAI
JP130035,A/B Testing
JP130035,Data Modelling
JP130035,Git
JP100637,SQL
JP100637,Python
JP100637,Excel
JP100637,R
JP100637,AWS
JP103629,SQL
JP103629,Azure
JP103629,AWS
JP103629,Spark
JP103629,dbt
JP103629,ETL
JP124580,SQL
JP124580,Python
JP124580,Excel
JP124580,Power BI
JP124580,Databricks
JP124580,Machine Learning
JP124580,LLMs
JP124580,Prompt Engineering
JP124580,A/B Testing
JP137799,SQL
JP137799,Python
JP137799,Machine Learning
JP137799,LLMs
JP137799,GenAI
JP137799,Prompt Engineering
JP137799,MLOps
JP137799,Statistics
JP137799,Data Modelling
JP137799,Git
JP114326,SQL
JP114326,Python
JP114326,Excel
JP114326,Power BI
JP114326,Tableau
JP114326,A/B Testing
JP136402,SQL
JP136402,Python
JP136402,Excel
JP136402,Databricks
JP136402,Spark
JP136402,Machine Learning
JP134860,SQL
JP134860,Python
JP134860,AWS
JP134860,Spark
JP134860,GenAI
JP129514,SQL
JP129514,Tableau
JP129514,AWS
JP129514,dbt
JP129514,Airflow
JP129514,Machine Learning
JP129514,GenAI
JP129514,RAG
JP129514,Prompt Engineering
JP134549,Power BI
JP134549,Spark
JP134549,dbt
JP134549,Machine Learning
JP134549,ETL
JP134158,SQL
JP134158,Power BI
JP134158,Machine Learning
JP134158,GenAI
JP108936,Excel
JP108936,Power BI
JP108936,AWS
JP108936,dbt
JP108936,Machine Learning
JP108936,LLMs
JP108936,MLOps
JP108936,ETL
JP126837,SQL
JP126837,Python
JP126837,Excel
JP126837,Power BI
JP126837,Databricks
JP126837,Airflow
JP126837,Machine Learning
JP126837,Git
JP103149,SQL
JP103149,Python
JP103149,Power BI
JP103149,R
JP103149,AWS
JP103149,Git
JP100053,Python
JP100053,Power BI
JP100053,Azure
JP100053,Databricks
JP100053,Machine Learning
JP100053,LLMs
JP100053,GenAI
JP100053,RAG
JP100053,A/B Testing
JP100053,Data Modelling
JP109384,SQL
JP109384,Python
JP109384,Excel
JP109384,Azure
JP109384,Databricks
JP109384,Spark
JP109384,dbt
JP109384,Machine Learning
JP109384,GenAI
JP109384,Statistics
JP115502,SQL
JP115502,Power BI
JP115502,Tableau
JP115502,Azure
JP115502,Airflow
JP115502,MLOps
JP137916,SQL
JP137916,Power BI
JP137916,Azure
JP137916,dbt
JP137916,Airflow
JP137916,Machine Learning
JP137916,MLOps
JP137916,ETL
JP133753,Azure
JP133753,AWS
JP133753,Databricks
JP105325,SQL
JP105325,Python
JP105325,Excel
JP105325,Tableau
JP105325,Machine Learning
JP105325,LLMs
JP105325,GenAI
JP105325,Statistics
JP128193,SQL
JP128193,Python
JP128193,Excel
JP128193,Power BI
JP128193,Git
JP126466,SQL
JP126466,Python
JP126466,Excel
JP126466,Power BI
JP126466,AWS
JP136105,SQL
JP136105,Python
JP136105,Power BI
JP136105,Statistics
JP136105,Data Modelling
JP120371,SQL
JP120371,Python
JP120371,Excel
JP120371,Spark
JP120371,MLOps
JP130927,SQL
JP130927,Tableau
JP130927,R
JP130927,AWS
JP130927,Prompt Engineering
JP117415,SQL
JP117415,R
JP117415,Azure
JP117415,Snowflake
JP117415,Machine Learning
JP117415,LLMs
JP117415,GenAI
JP117415,RAG
JP117415,Prompt Engineering
JP116798,SQL
JP116798,Excel
JP116798,Azure
JP116798,ETL
JP139420,Python
JP139420,Power BI
JP139420,Azure
JP139420,AWS
JP139420,Databricks
JP139420,Machine Learning
JP139420,LLMs
JP139420,GenAI
JP139420,Prompt Engineering
JP139420,MLOps
JP139420,Git
JP101374,SQL
JP101374,Excel
JP101374,Power BI
JP106271,SQL
JP106271,Power BI
JP106271,Azure
JP106271,Machine Learning
JP106271,GenAI
JP106271,Statistics
JP123722,SQL
JP123722,Python
JP123722,Excel
JP123722,Azure
JP123722,Spark
JP117908,SQL
JP117908,Python
JP117908,Excel
JP117908,Power BI
JP117908,Azure
JP117908,Snowflake
JP117908,Databricks
JP117908,Spark
JP117908,Statistics
JP128233,SQL
JP128233,Excel
JP128233,Tableau
JP128233,Machine Learning
JP128233,LLMs
JP128233,RAG
JP128233,MLOps
JP107520,Python
JP107520,Power BI
JP107520,Azure
JP107520,AWS
JP107520,Airflow
JP107520,Machine Learning
JP107520,LLMs
JP107520,GenAI
JP107520,Prompt Engineering
JP107520,MLOps
JP113865,SQL
JP113865,Python
JP113865,Power BI
JP113865,Tableau
JP138036,SQL
JP138036,Excel
JP138036,Power BI
JP138036,MLOps
JP138036,Data Modelling
JP138036,Git
JP136807,SQL
JP136807,Tableau
JP136807,Spark
JP136807,dbt
JP136807,Machine Learning
JP136807,LLMs
JP136807,GenAI
JP136807,MLOps
JP136807,Data Modelling
JP136807,ETL
JP130358,SQL
JP130358,Python
JP130358,Power BI
JP130358,Tableau
JP130358,Snowflake
JP130358,Machine Learning
JP113743,SQL
JP113743,Python
JP113743,Excel
JP113743,Databricks
JP113743,GenAI
JP113743,Statistics
JP113743,ETL
JP125233,SQL
JP125233,Power BI
JP125233,RAG
JP125233,ETL
JP139471,Excel
JP139471,Power BI
JP139471,Azure
JP139471,AWS
JP139471,Snowflake
JP139471,Databricks
JP139471,Spark
JP139471,ETL
JP118781,SQL
JP118781,Python
JP118781,Excel
JP118781,Power BI
JP118781,R
JP118781,Azure
JP118781,Databricks
JP118781,dbt
JP118781,A/B Testing
JP118781,Data Modelling
JP118781,ETL
JP113243,SQL
JP113243,Python
JP113243,Power BI
JP113243,Azure
JP113243,dbt
JP113243,ETL
JP113243,Git
JP134416,Python
JP134416,Power BI
JP134416,Tableau
JP134416,Azure
JP134416,AWS
JP134416,Spark
JP134416,ETL
JP133387,SQL
JP133387,Python
JP133387,Azure
JP133387,dbt
JP133387,RAG
JP101536,SQL
JP101536,Python
JP101536,Excel
JP101536,dbt
JP101536,Machine Learning
JP101536,MLOps
JP101536,ETL
JP104610,SQL
JP104610,Python
JP104610,Excel
JP104610,Tableau
JP104610,AWS
JP104610,Snowflake
JP104610,ETL
JP104610,Git
JP118359,SQL
JP118359,Python
JP118359,Excel
JP118359,Tableau
JP118359,AWS
JP118359,LLMs
JP113161,SQL
JP113161,Python
JP113161,Excel
JP113161,Power BI
JP113161,Snowflake
JP113161,Machine Learning
JP113161,Git
JP113710,SQL
JP113710,Python
JP113710,Power BI
JP113710,Tableau
JP113710,Azure
JP113710,Snowflake
JP113710,Machine Learning
JP113710,A/B Testing
JP113190,SQL
JP113190,Python
JP113190,Excel
JP113190,Snowflake
JP113190,Machine Learning
JP113190,GenAI
JP113190,ETL
JP126071,SQL
JP126071,Excel
JP126071,Power BI
JP126071,Tableau
JP126071,Machine Learning
JP130540,Python
JP130540,Excel
JP102900,Azure
JP102900,Machine Learning
JP102900,LLMs
JP102900,GenAI
JP102900,RAG
JP102900,MLOps
JP130982,Excel
JP130982,Azure
JP130982,MLOps
JP100740,SQL
JP100740,Python
JP100740,Tableau
JP100740,Spark
JP100740,Machine Learning
JP100740,LLMs
JP100740,MLOps
JP100740,ETL
JP122211,SQL
JP122211,Tableau
JP122211,Azure
JP122211,AWS
JP122211,Snowflake
JP122211,LLMs
JP122211,ETL
JP122211,Git
JP132100,SQL
JP132100,Excel
JP132100,Power BI
JP132100,Snowflake
JP132100,Machine Learning
JP132100,LLMs
JP132100,ETL
JP135278,SQL
JP135278,Power BI
JP135278,Azure
JP135278,Statistics
JP135278,Git
JP123058,SQL
JP123058,Python
JP123058,Excel
JP123058,Azure
JP123058,Databricks
JP123058,Prompt Engineering
JP121725,Python
JP121725,Excel
JP121725,Azure
JP121725,AWS
JP121725,dbt
JP121725,GenAI
JP121725,MLOps
JP139983,SQL
JP139983,Python
JP139983,AWS
JP139983,Snowflake
JP139983,Databricks
JP106476,Power BI
JP106476,R
JP106476,Azure
JP106476,AWS
JP106476,Airflow
JP106476,Machine Learning
JP123353,SQL
JP123353,Excel
JP123353,Azure
JP123353,AWS
JP123353,dbt
JP123353,Airflow
JP123353,Data Modelling
JP123353,ETL
JP120191,SQL
JP120191,Python
JP120191,Excel
JP120191,Azure
JP120191,AWS
JP120191,Machine Learning
JP120191,LLMs
JP120191,GenAI
JP120191,RAG
JP120191,MLOps
JP120191,A/B Testing
JP116014,SQL
JP116014,Excel
JP116014,Azure
JP116014,AWS
JP116014,Snowflake
JP116014,ETL
JP136682,SQL
JP136682,Python
JP136682,Excel
JP136682,Power BI
JP136682,Tableau
JP136682,Databricks
JP124337,SQL
JP124337,Power BI
JP124337,Spark
JP124337,dbt
JP124337,Machine Learning
JP124337,LLMs
JP124337,GenAI
JP124337,Statistics
JP124337,Git
JP103078,Excel
JP103078,Power BI
JP103078,Azure
JP103078,dbt
JP103078,Machine Learning
JP103078,GenAI
JP103078,Data Modelling
JP111381,SQL
JP111381,Power BI
JP111381,R
JP111381,MLOps
JP111381,ETL
JP110896,SQL
JP110896,Python
JP110896,AWS
JP110896,Snowflake
JP110896,ETL
JP114294,Python
JP114294,Power BI
JP114294,AWS
JP114294,Snowflake
JP114294,Databricks
JP114294,Spark
JP114192,SQL
JP114192,Excel
JP114192,Power BI
JP114192,Tableau
JP114192,Snowflake
JP114192,Spark
JP114192,Statistics
JP122752,SQL
JP122752,Python
JP122752,Excel
JP122752,Power BI
JP122752,R
JP122752,Databricks
JP122752,Statistics
JP133191,Python
JP133191,AWS
JP133191,ETL
JP133511,AWS
JP133511,dbt
